Data
"{'data/savee/DC_n09.wav': ('data/savee/JE_n09.wav', 16.735236855768107)}"
"{'data/savee/DC_su13.wav': ('data/savee/JK_su13.wav', 14.964272205444473)}"
"{'data/savee/DC_su13.wav': ('data/savee/JE_su13.wav', 14.869959616355766)}"
"{'data/savee/DC_su07.wav': ('data/savee/JK_su07.wav', 18.31874536879779)}"
"{'data/savee/DC_su07.wav': ('data/savee/JE_f10.wav', 18.33382119721471)}"
"{'data/savee/DC_su11.wav': ('data/savee/JK_sa08.wav', 15.366795436535247)}"
"{'data/savee/DC_su11.wav': ('data/savee/JE_f10.wav', 15.227733897637096)}"
"{'data/savee/DC_su05.wav': ('data/savee/JK_su05.wav', 16.233983230412008)}"
"{'data/savee/DC_su05.wav': ('data/savee/JE_f10.wav', 17.825284567407852)}"
"{'data/savee/DC_n23.wav': ('data/savee/JK_n23.wav', 16.092418418060856)}"
"{'data/savee/DC_n23.wav': ('data/savee/JE_n23.wav', 15.4848981828142)}"
"{'data/savee/DC_d14.wav': ('data/savee/JK_d14.wav', 18.52532704567118)}"
"{'data/savee/DC_d14.wav': ('data/savee/JE_d08.wav', 19.050331589201853)}"
"{'data/savee/DC_f02.wav': ('data/savee/JK_sa02.wav', 16.35753041372062)}"
"{'data/savee/DC_f02.wav': ('data/savee/JE_f02.wav', 15.132678469456732)}"
"{'data/savee/DC_f03.wav': ('data/savee/JK_su03.wav', 13.72672605687149)}"
"{'data/savee/DC_f03.wav': ('data/savee/JE_h03.wav', 14.519755980886874)}"
"{'data/savee/DC_d15.wav': ('data/savee/JK_d15.wav', 21.077990300845723)}"
"{'data/savee/DC_d15.wav': ('data/savee/JE_d08.wav', 22.372766336923124)}"
"{'data/savee/DC_d01.wav': ('data/savee/JK_sa01.wav', 16.72542174276519)}"
"{'data/savee/DC_d01.wav': ('data/savee/JE_sa01.wav', 15.695595462164999)}"
"{'data/savee/DC_n22.wav': ('data/savee/JK_n22.wav', 18.38067002210501)}"
"{'data/savee/DC_n22.wav': ('data/savee/JE_n22.wav', 16.518393326562055)}"
"{'data/savee/DC_su04.wav': ('data/savee/JK_su04.wav', 17.031524641745197)}"
"{'data/savee/DC_su04.wav': ('data/savee/JE_su04.wav', 17.7877493402595)}"
"{'data/savee/DC_su10.wav': ('data/savee/JK_su10.wav', 18.065842699080356)}"
"{'data/savee/DC_su10.wav': ('data/savee/JE_h06.wav', 18.842924369406457)}"
