Data
"{'data/savee/DC_n15.wav': ('data/savee/JE_n15.wav', 10.36597860833561)}"
"{'data/savee/DC_f08.wav': ('data/savee/JK_f08.wav', 11.356587797840909)}"
"{'data/savee/DC_f08.wav': ('data/savee/JE_f08.wav', 11.36322804048104)}"
"{'data/savee/DC_h13.wav': ('data/savee/JK_h13.wav', 9.377741689201397)}"
"{'data/savee/DC_h13.wav': ('data/savee/JE_h13.wav', 10.395741264059469)}"
"{'data/savee/DC_h07.wav': ('data/savee/JK_h07.wav', 9.82554345885994)}"
"{'data/savee/DC_h07.wav': ('data/savee/JE_a04.wav', 10.816759710924876)}"
"{'data/savee/DC_h06.wav': ('data/savee/JK_h06.wav', 9.001903348598107)}"
"{'data/savee/DC_h06.wav': ('data/savee/JE_h06.wav', 11.097738506737013)}"
"{'data/savee/DC_h12.wav': ('data/savee/JK_h12.wav', 11.875124641114187)}"
"{'data/savee/DC_h12.wav': ('data/savee/JE_h12.wav', 12.30382328372786)}"
"{'data/savee/DC_f09.wav': ('data/savee/JK_f09.wav', 11.940518190738189)}"
"{'data/savee/DC_f09.wav': ('data/savee/JE_f09.wav', 10.271693734828927)}"
"{'data/savee/DC_n14.wav': ('data/savee/JK_n14.wav', 13.114300631639265)}"
"{'data/savee/DC_n14.wav': ('data/savee/JE_n14.wav', 11.585506127025957)}"
"{'data/savee/DC_n28.wav': ('data/savee/JK_n28.wav', 13.279665148676983)}"
"{'data/savee/DC_n28.wav': ('data/savee/JE_sa05.wav', 11.224734532414631)}"
"{'data/savee/DC_n16.wav': ('data/savee/JK_n01.wav', 13.870253792767688)}"
"{'data/savee/DC_n16.wav': ('data/savee/JE_n01.wav', 10.673367025948489)}"
"{'data/savee/DC_n02.wav': ('data/savee/JK_n17.wav', 12.852195690115332)}"
"{'data/savee/DC_n02.wav': ('data/savee/JE_sa02.wav', 12.157957567109642)}"
"{'data/savee/DC_d09.wav': ('data/savee/JK_d09.wav', 11.493453798322625)}"
"{'data/savee/DC_d09.wav': ('data/savee/JE_d08.wav', 11.320639601128006)}"
"{'data/savee/DC_h04.wav': ('data/savee/JK_h04.wav', 9.59760318150635)}"
"{'data/savee/DC_h04.wav': ('data/savee/JE_a02.wav', 10.984707451833371)}"
"{'data/savee/DC_h10.wav': ('data/savee/JK_h10.wav', 9.579779880984912)}"
"{'data/savee/DC_h10.wav': ('data/savee/JE_a05.wav', 10.850259127823497)}"
"{'data/savee/DC_h11.wav': ('data/savee/JK_h11.wav', 12.872631848348268)}"
"{'data/savee/DC_h11.wav': ('data/savee/JE_a13.wav', 12.549606993630125)}"
"{'data/savee/DC_h05.wav': ('data/savee/JK_h05.wav', 11.471883654307938)}"
"{'data/savee/DC_h05.wav': ('data/savee/JE_h05.wav', 11.825246057861092)}"
"{'data/savee/DC_d08.wav': ('data/savee/JK_n27.wav', 13.305301114578748)}"
"{'data/savee/DC_d08.wav': ('data/savee/JE_d08.wav', 12.139135700868566)}"
"{'data/savee/DC_n03.wav': ('data/savee/JK_n18.wav', 9.89394355464109)}"
"{'data/savee/DC_n03.wav': ('data/savee/JE_n18.wav', 6.314703851971546)}"
"{'data/savee/DC_n17.wav': ('data/savee/JK_n17.wav', 12.323741044396888)}"
"{'data/savee/DC_n17.wav': ('data/savee/JE_sa02.wav', 12.748497171808504)}"
"{'data/savee/DC_sa11.wav': ('data/savee/JK_sa11.wav', 12.18137957280178)}"
"{'data/savee/DC_sa11.wav': ('data/savee/JE_sa11.wav', 10.341740544225576)}"
"{'data/savee/DC_sa05.wav': ('data/savee/JK_n28.wav', 12.545308923915435)}"
"{'data/savee/DC_sa05.wav': ('data/savee/JE_sa05.wav', 11.515173952200941)}"
"{'data/savee/DC_sa04.wav': ('data/savee/JK_n27.wav', 12.335550853621044)}"
"{'data/savee/DC_sa04.wav': ('data/savee/JE_sa13.wav', 13.03883019721485)}"
"{'data/savee/DC_sa10.wav': ('data/savee/JK_sa10.wav', 13.393873085446735)}"
"{'data/savee/DC_sa10.wav': ('data/savee/JE_h05.wav', 13.677111810220843)}"
"{'data/savee/DC_sa06.wav': ('data/savee/JK_sa06.wav', 11.415229508133027)}"
"{'data/savee/DC_sa06.wav': ('data/savee/JE_sa06.wav', 9.265538593607134)}"
"{'data/savee/DC_sa12.wav': ('data/savee/JK_sa12.wav', 10.9712169721302)}"
"{'data/savee/DC_sa12.wav': ('data/savee/JE_sa12.wav', 11.177604376198023)}"
"{'data/savee/DC_a08.wav': ('data/savee/JK_a08.wav', 9.748918359159324)}"
"{'data/savee/DC_a08.wav': ('data/savee/JE_a08.wav', 9.13486421557581)}"
"{'data/savee/DC_a09.wav': ('data/savee/JK_n02.wav', 11.846761140343396)}"
"{'data/savee/DC_a09.wav': ('data/savee/JE_a09.wav', 11.392525457724211)}"
"{'data/savee/DC_sa13.wav': ('data/savee/JK_sa13.wav', 10.683131911210687)}"
"{'data/savee/DC_sa13.wav': ('data/savee/JE_sa13.wav', 9.577134649180671)}"
"{'data/savee/DC_sa07.wav': ('data/savee/JK_sa07.wav', 9.116204279712044)}"
"{'data/savee/DC_sa07.wav': ('data/savee/JE_d07.wav', 10.769585428237766)}"
"{'data/savee/DC_sa03.wav': ('data/savee/JK_n03.wav', 7.645014821246546)}"
"{'data/savee/DC_sa03.wav': ('data/savee/JE_n18.wav', 9.013723639309024)}"
"{'data/savee/DC_sa02.wav': ('data/savee/JK_n02.wav', 10.558935268936116)}"
"{'data/savee/DC_sa02.wav': ('data/savee/JE_d08.wav', 11.311414261486538)}"
"{'data/savee/DC_sa14.wav': ('data/savee/JK_sa14.wav', 11.010786949451976)}"
"{'data/savee/DC_sa14.wav': ('data/savee/JE_sa14.wav', 11.76333428588033)}"
"{'data/savee/DC_sa01.wav': ('data/savee/JK_n01.wav', 11.821726400266583)}"
"{'data/savee/DC_sa01.wav': ('data/savee/JE_sa01.wav', 11.46578188268686)}"
"{'data/savee/DC_sa15.wav': ('data/savee/JK_sa15.wav', 11.672308205231525)}"
"{'data/savee/DC_sa15.wav': ('data/savee/JE_sa15.wav', 13.060916725653799)}"
"{'data/savee/DC_a02.wav': ('data/savee/JK_a02.wav', 8.488727268056053)}"
"{'data/savee/DC_a02.wav': ('data/savee/JE_a02.wav', 9.548043410790683)}"
"{'data/savee/DC_a03.wav': ('data/savee/JK_f03.wav', 8.617705681266678)}"
"{'data/savee/DC_a03.wav': ('data/savee/JE_a03.wav', 8.528212757622068)}"
"{'data/savee/DC_a15.wav': ('data/savee/JK_a15.wav', 11.566451331611038)}"
"{'data/savee/DC_a15.wav': ('data/savee/JE_a15.wav', 11.539990902120763)}"
"{'data/savee/DC_a01.wav': ('data/savee/JK_a01.wav', 10.628778075970088)}"
"{'data/savee/DC_a01.wav': ('data/savee/JE_h01.wav', 11.18974625176805)}"
"{'data/savee/DC_a14.wav': ('data/savee/JK_a14.wav', 12.292246218371604)}"
"{'data/savee/DC_a14.wav': ('data/savee/JE_a14.wav', 12.750626075889137)}"
"{'data/savee/DC_a10.wav': ('data/savee/JK_d09.wav', 12.76870511202356)}"
"{'data/savee/DC_a10.wav': ('data/savee/JE_a10.wav', 11.511769151285007)}"
"{'data/savee/DC_a04.wav': ('data/savee/JK_a04.wav', 9.803892632877385)}"
"{'data/savee/DC_a04.wav': ('data/savee/JE_a04.wav', 9.297337400187523)}"
"{'data/savee/DC_a05.wav': ('data/savee/JK_a05.wav', 9.563533645855752)}"
"{'data/savee/DC_a05.wav': ('data/savee/JE_h13.wav', 9.904690873106633)}"
"{'data/savee/DC_a11.wav': ('data/savee/JK_n26.wav', 11.912675783713638)}"
"{'data/savee/DC_a11.wav': ('data/savee/JE_a11.wav', 10.942797897881006)}"
"{'data/savee/DC_sa09.wav': ('data/savee/JK_sa09.wav', 10.876999367064752)}"
"{'data/savee/DC_sa09.wav': ('data/savee/JE_f10.wav', 11.18368239205375)}"
"{'data/savee/DC_a07.wav': ('data/savee/JK_su03.wav', 9.73587995591695)}"
"{'data/savee/DC_a07.wav': ('data/savee/JE_a07.wav', 9.602360043614864)}"
"{'data/savee/DC_a13.wav': ('data/savee/JK_su13.wav', 12.049403825977375)}"
"{'data/savee/DC_a13.wav': ('data/savee/JE_a13.wav', 9.824019353154668)}"
"{'data/savee/DC_a12.wav': ('data/savee/JK_sa07.wav', 11.355312619610464)}"
"{'data/savee/DC_a12.wav': ('data/savee/JE_a12.wav', 10.377660814397833)}"
"{'data/savee/DC_a06.wav': ('data/savee/JK_a06.wav', 12.00228179057057)}"
"{'data/savee/DC_a06.wav': ('data/savee/JE_a06.wav', 10.105534984661157)}"
"{'data/savee/DC_sa08.wav': ('data/savee/JK_sa08.wav', 9.872093869652938)}"
"{'data/savee/DC_sa08.wav': ('data/savee/JE_h04.wav', 12.093257236733592)}"
"{'data/savee/DC_n26.wav': ('data/savee/JK_n22.wav', 12.500094340413257)}"
"{'data/savee/DC_n26.wav': ('data/savee/JE_n08.wav', 12.281780642362804)}"
"{'data/savee/DC_su14.wav': ('data/savee/JK_su14.wav', 10.666498528296486)}"
"{'data/savee/DC_su14.wav': ('data/savee/JE_su08.wav', 11.54463608463252)}"
"{'data/savee/DC_d05.wav': ('data/savee/JK_n22.wav', 11.414177362030877)}"
"{'data/savee/DC_d05.wav': ('data/savee/JE_n19.wav', 12.284450334772258)}"
"{'data/savee/DC_d11.wav': ('data/savee/JK_n10.wav', 12.261105964272845)}"
"{'data/savee/DC_d11.wav': ('data/savee/JE_d11.wav', 11.412965270905541)}"
"{'data/savee/DC_f07.wav': ('data/savee/JK_f07.wav', 11.939036305591507)}"
"{'data/savee/DC_f07.wav': ('data/savee/JE_f07.wav', 11.890561641596944)}"
"{'data/savee/DC_f13.wav': ('data/savee/JK_h03.wav', 10.377556185255925)}"
"{'data/savee/DC_f13.wav': ('data/savee/JE_h13.wav', 11.059822699854966)}"
"{'data/savee/DC_h08.wav': ('data/savee/JK_h08.wav', 8.866243829018526)}"
"{'data/savee/DC_h08.wav': ('data/savee/JE_a04.wav', 9.768060757054677)}"
"{'data/savee/DC_h09.wav': ('data/savee/JK_h09.wav', 9.12327352124299)}"
"{'data/savee/DC_h09.wav': ('data/savee/JE_a02.wav', 10.632552761340634)}"
"{'data/savee/DC_f12.wav': ('data/savee/JK_n27.wav', 13.062761604925138)}"
"{'data/savee/DC_f12.wav': ('data/savee/JE_f12.wav', 12.091968719890206)}"
"{'data/savee/DC_f06.wav': ('data/savee/JK_f06.wav', 11.376822265355054)}"
"{'data/savee/DC_f06.wav': ('data/savee/JE_f10.wav', 11.2142818818165)}"
"{'data/savee/DC_d10.wav': ('data/savee/JK_n27.wav', 12.743663788990506)}"
"{'data/savee/DC_d10.wav': ('data/savee/JE_d10.wav', 11.95608266515291)}"
"{'data/savee/DC_d04.wav': ('data/savee/JK_n21.wav', 11.537507226855462)}"
"{'data/savee/DC_d04.wav': ('data/savee/JE_n21.wav', 11.612970488004281)}"
"{'data/savee/DC_su01.wav': ('data/savee/JK_n16.wav', 12.266743690679347)}"
"{'data/savee/DC_su01.wav': ('data/savee/JE_d01.wav', 11.896808839501306)}"
"{'data/savee/DC_su15.wav': ('data/savee/JK_su15.wav', 11.570317550951266)}"
"{'data/savee/DC_su15.wav': ('data/savee/JE_su15.wav', 11.346041741412566)}"
"{'data/savee/DC_n27.wav': ('data/savee/JK_n27.wav', 12.995838722625258)}"
"{'data/savee/DC_n27.wav': ('data/savee/JE_sa05.wav', 12.082138728383962)}"
"{'data/savee/DC_n25.wav': ('data/savee/JK_n25.wav', 12.949006412674983)}"
"{'data/savee/DC_n25.wav': ('data/savee/JE_sa02.wav', 11.815633510288498)}"
"{'data/savee/DC_n19.wav': ('data/savee/JK_n19.wav', 10.930444680946595)}"
"{'data/savee/DC_n19.wav': ('data/savee/JE_n19.wav', 10.5389065428926)}"
"{'data/savee/DC_su03.wav': ('data/savee/JK_f03.wav', 10.165906196535039)}"
"{'data/savee/DC_su03.wav': ('data/savee/JE_a03.wav', 10.420644364268941)}"
"{'data/savee/DC_d12.wav': ('data/savee/JK_n19.wav', 11.348628865676694)}"
"{'data/savee/DC_d12.wav': ('data/savee/JE_f04.wav', 11.325710603443591)}"
"{'data/savee/DC_d06.wav': ('data/savee/JK_n22.wav', 12.59132477042379)}"
"{'data/savee/DC_d06.wav': ('data/savee/JE_d06.wav', 10.714570735252753)}"
"{'data/savee/DC_f10.wav': ('data/savee/JK_h13.wav', 10.659136338201737)}"
"{'data/savee/DC_f10.wav': ('data/savee/JE_f10.wav', 10.105774878453644)}"
"{'data/savee/DC_f04.wav': ('data/savee/JK_n23.wav', 10.782911436347977)}"
"{'data/savee/DC_f04.wav': ('data/savee/JE_f04.wav', 10.054980484977794)}"
"{'data/savee/DC_f05.wav': ('data/savee/JK_f05.wav', 11.170795093981999)}"
"{'data/savee/DC_f05.wav': ('data/savee/JE_f05.wav', 10.94585116388644)}"
"{'data/savee/DC_f11.wav': ('data/savee/JK_n02.wav', 12.750979379498707)}"
"{'data/savee/DC_f11.wav': ('data/savee/JE_f11.wav', 11.721512124499219)}"
"{'data/savee/DC_d07.wav': ('data/savee/JK_d07.wav', 9.918179978960524)}"
"{'data/savee/DC_d07.wav': ('data/savee/JE_d07.wav', 9.675506275152587)}"
"{'data/savee/DC_d13.wav': ('data/savee/JK_d13.wav', 11.572030746156887)}"
"{'data/savee/DC_d13.wav': ('data/savee/JE_d13.wav', 12.69743865833383)}"
"{'data/savee/DC_n18.wav': ('data/savee/JK_n18.wav', 11.21879200477774)}"
"{'data/savee/DC_n18.wav': ('data/savee/JE_n18.wav', 8.251446730604526)}"
"{'data/savee/DC_su02.wav': ('data/savee/JK_n17.wav', 10.579978362040325)}"
"{'data/savee/DC_su02.wav': ('data/savee/JE_h02.wav', 10.992100458372512)}"
"{'data/savee/DC_n30.wav': ('data/savee/JK_n30.wav', 12.813548934607022)}"
"{'data/savee/DC_n30.wav': ('data/savee/JE_sa05.wav', 12.642372143803241)}"
"{'data/savee/DC_n24.wav': ('data/savee/JK_n30.wav', 12.42651246604928)}"
"{'data/savee/DC_n24.wav': ('data/savee/JE_sa02.wav', 12.371920690064629)}"
"{'data/savee/DC_su06.wav': ('data/savee/JK_h03.wav', 11.23884291465347)}"
"{'data/savee/DC_su06.wav': ('data/savee/JE_f10.wav', 11.143512202066837)}"
"{'data/savee/DC_n08.wav': ('data/savee/JK_n08.wav', 12.171339211715262)}"
"{'data/savee/DC_n08.wav': ('data/savee/JE_n08.wav', 10.623705211501672)}"
"{'data/savee/DC_su12.wav': ('data/savee/JK_sa02.wav', 12.12449029040991)}"
"{'data/savee/DC_su12.wav': ('data/savee/JE_su12.wav', 11.071749805137355)}"
"{'data/savee/DC_n20.wav': ('data/savee/JK_n20.wav', 10.966680525394379)}"
"{'data/savee/DC_n20.wav': ('data/savee/JE_n20.wav', 11.432387383872538)}"
"{'data/savee/DC_d03.wav': ('data/savee/JK_n03.wav', 8.176490463539958)}"
"{'data/savee/DC_d03.wav': ('data/savee/JE_h03.wav', 9.90294113654311)}"
"{'data/savee/DC_f15.wav': ('data/savee/JK_h15.wav', 12.418621695378285)}"
"{'data/savee/DC_f15.wav': ('data/savee/JE_a13.wav', 12.607781645263941)}"
"{'data/savee/DC_f01.wav': ('data/savee/JK_a01.wav', 10.393104482163615)}"
"{'data/savee/DC_f01.wav': ('data/savee/JE_f10.wav', 11.067438454138962)}"
"{'data/savee/DC_f14.wav': ('data/savee/JK_f14.wav', 11.153906155983869)}"
"{'data/savee/DC_f14.wav': ('data/savee/JE_f09.wav', 12.16099825437051)}"
"{'data/savee/DC_d02.wav': ('data/savee/JK_n17.wav', 11.027765254558355)}"
"{'data/savee/DC_d02.wav': ('data/savee/JE_n02.wav', 11.434523330614681)}"
"{'data/savee/DC_n21.wav': ('data/savee/JK_n21.wav', 13.129225332150915)}"
"{'data/savee/DC_n21.wav': ('data/savee/JE_n21.wav', 11.608701201184102)}"
"{'data/savee/DC_n09.wav': ('data/savee/JK_n09.wav', 11.931995181062744)}"
"{'data/savee/DC_n09.wav': ('data/savee/JE_n09.wav', 11.448153515724083)}"
"{'data/savee/DC_su13.wav': ('data/savee/JK_su13.wav', 9.518657635057204)}"
"{'data/savee/DC_su13.wav': ('data/savee/JE_su13.wav', 9.77213786310075)}"
"{'data/savee/DC_su07.wav': ('data/savee/JK_su07.wav', 11.536190524328463)}"
"{'data/savee/DC_su07.wav': ('data/savee/JE_f10.wav', 12.139955674358427)}"
"{'data/savee/DC_su11.wav': ('data/savee/JK_n03.wav', 9.849187466668496)}"
"{'data/savee/DC_su11.wav': ('data/savee/JE_f10.wav', 10.325690129343721)}"
"{'data/savee/DC_su05.wav': ('data/savee/JK_n26.wav', 10.82196944342746)}"
"{'data/savee/DC_su05.wav': ('data/savee/JE_f10.wav', 11.080644488935983)}"
"{'data/savee/DC_n23.wav': ('data/savee/JK_n23.wav', 10.762845567114008)}"
"{'data/savee/DC_n23.wav': ('data/savee/JE_n23.wav', 10.645588324583784)}"
"{'data/savee/DC_d14.wav': ('data/savee/JK_sa13.wav', 12.283851219710368)}"
"{'data/savee/DC_d14.wav': ('data/savee/JE_d14.wav', 12.502676144781995)}"
"{'data/savee/DC_f02.wav': ('data/savee/JK_sa02.wav', 10.459639921025879)}"
"{'data/savee/DC_f02.wav': ('data/savee/JE_f02.wav', 9.873102198457463)}"
"{'data/savee/DC_f03.wav': ('data/savee/JK_su03.wav', 8.81864573950289)}"
"{'data/savee/DC_f03.wav': ('data/savee/JE_h03.wav', 9.249971690199205)}"
"{'data/savee/DC_d15.wav': ('data/savee/JK_d15.wav', 14.0100110988704)}"
"{'data/savee/DC_d15.wav': ('data/savee/JE_d15.wav', 14.153632494006056)}"
"{'data/savee/DC_d01.wav': ('data/savee/JK_sa01.wav', 10.824531694442307)}"
"{'data/savee/DC_d01.wav': ('data/savee/JE_d01.wav', 10.87940159617189)}"
"{'data/savee/DC_n22.wav': ('data/savee/JK_n22.wav', 11.89299556570274)}"
"{'data/savee/DC_n22.wav': ('data/savee/JE_n22.wav', 11.26064621436732)}"
"{'data/savee/DC_su04.wav': ('data/savee/JK_su04.wav', 10.909957784838)}"
"{'data/savee/DC_su04.wav': ('data/savee/JE_f10.wav', 11.361846775673195)}"
"{'data/savee/DC_su10.wav': ('data/savee/JK_su10.wav', 11.711888336110587)}"
"{'data/savee/DC_su10.wav': ('data/savee/JE_f09.wav', 12.150143304580215)}"
